-9.42832844042028e-16,-2.68680745612453e-20,-8.5875053075879e-18
9.29092671611874e-13,1.45956701703753e-17,7.18782697577073e-15
-3.8743484489107e-10,-1.1085576323056e-15,-2.551958564347e-12
8.90137784227896e-08,-9.04267924238738e-13,5.02925965997996e-10
-1.2282195689306e-05,2.87216916956452e-10,-6.04896693204505e-08
0.00103969352611538,-3.81866078916306e-08,4.58943327812028e-06
-0.0529121071511983,2.63587671107994e-06,-0.000217372581504501
1.52249237128496,-9.38421181997882e-05,0.00602271670854767
-21.8204239549053,0.0015548994842627,-0.0850083182474207
114.320165660165,-0.00794081146138243,0.414910020200543
13680.9873916005,0.000643199066256716,-0.0264940117580697
