-4.63936627378402e-16,1.01837795516572e-18,2.43630066367954e-17
3.88766105669066e-13,-8.48217150818003e-16,-2.10262663762792e-14
-1.34867742461398e-10,2.9753787087005e-13,7.68058392541637e-12
2.49413178546509e-08,-5.71192811204447e-11,-1.54513591545412e-09
-2.63737705680813e-06,6.52666723515632e-09,1.86680512872329e-07
0.000159339471756077,-4.52246603095505e-07,-1.38797783587081e-05
-0.00527040822353597,1.85604632931212e-05,0.000627752543952792
0.0878952872468287,-0.00042237093544137,-0.0165254602765048
-0.278637206637256,0.0047046955150236,0.228447439390903
16.9886507820612,-0.0185837600796147,-1.22186918823972
6655.89745070041,0.278822530149468,-13.2241242560804
