5.08393634411786e-15,6.93910497037157e-19,5.6005078296123e-17
-4.71274093139679e-12,-6.04540530789383e-16,-4.98190902265002e-14
1.85994471169395e-09,2.2197068730851e-13,1.88104976631852e-11
-4.06571903447747e-07,-4.4580526230085e-11,-3.92726534599046e-09
5.35872772757989e-05,5.31477581234488e-09,4.9515709355027e-07
-0.00434006544130185,-3.81790540820386e-07,-3.86996300523825e-05
0.210641634151805,1.60661190660141e-05,0.00185670741706051
-5.70870816604532,-0.000372049440330887,-0.0524474208149269
75.7376941443092,0.00442841109004172,0.791026691248218
-359.856307306347,-0.0226208953156762,-4.70374588584104
9842.72250640882,0.197456985499235,-16.2703661084605
