1.18609401214397e-15,3.14177042364115e-19,4.50592022170662e-19
-1.02704724033169e-12,-2.77716413730043e-16,-5.48649634389244e-16
3.77397383509479e-10,1.03839797304409e-13,2.66027198467552e-13
-7.65626399341589e-08,-2.13389049513716e-11,-6.79046094374084e-11
9.33884858103239e-06,2.61463005999288e-09,1.0002432540496e-08
-0.000699188622003845,-1.92888351214172e-07,-8.68395017141583e-07
0.0315077745813575,8.14284777561806e-06,4.32896049985566e-05
-0.808180309543305,-0.000168142777105956,-0.00114286320952296
10.7063390734643,0.00093445356033536,0.0128750816977509
-63.7514578173393,-0.00100893378478861,-0.047217927504781
4128.97252035206,1.24488684058891,8.00160097066898
